Heures_Etudiees,Presence,Implication_Parentale,Acces_aux_Ressources,Activites_Extrascolaires,Heures_Sommeil,Scores_Precedents,Niveau_Motivation,Acces_Internet,Sessions_Tutorat,Revenu_Famille,Qualite_Enseignant,Type_Ecole,Influence_Entourage,Activite_Physique,Troubles_Apprentissage,Niveau_Education_Parents,Distance_Maison,Genre,Score_Examen
22,79,Haut,Haut,Oui,8,93,Moyen,Oui,0,Moyen,Moyen,Privee,Negative,2,Oui,Lycee,Proche,Femme,68
12,89,Moyen,Haut,Non,8,91,Moyen,Non,1,Bas,Haut,Publique,Neutre,2,Non,Lycee,Proche,Homme,66
17,65,Moyen,Moyen,Non,7,65,Moyen,Oui,0,Haut,Moyen,Privee,Neutre,4,Non,Lycee,Moderee,Homme,62
21,80,Haut,Bas,Oui,6,52,Moyen,Oui,1,Bas,Moyen,Publique,Negative,4,Non,Lycee,Proche,Homme,65
30,71,Haut,Bas,Non,10,70,Bas,Oui,3,Moyen,Moyen,Publique,Neutre,4,Oui,Lycee,Proche,Femme,67
13,66,Moyen,Moyen,Oui,7,66,Bas,Oui,3,Moyen,Moyen,Publique,Negative,2,Non,Licence,Proche,Femme,62
26,77,Moyen,Bas,Oui,7,69,Bas,Oui,1,Haut,Moyen,Publique,Neutre,3,Oui,Lycee,Proche,Femme,66
28,65,Moyen,Moyen,Non,8,78,Haut,Non,1,Haut,Moyen,Privee,Positif,3,Non,Licence,Proche,Femme,67
16,88,Moyen,Moyen,Oui,6,52,Moyen,Oui,2,Haut,Haut,Publique,Positif,3,Non,Lycee,Proche,Femme,68
18,78,Moyen,Moyen,Oui,6,69,Moyen,Oui,1,Moyen,Moyen,Publique,Negative,4,Non,Master,Moderee,Femme,66
14,81,Haut,Haut,Non,9,78,Moyen,Oui,0,Moyen,Moyen,Privee,Positif,4,Non,Licence,Proche,Femme,68
19,66,Bas,Moyen,Non,6,72,Moyen,Oui,2,Bas,Moyen,Publique,Negative,5,Non,Lycee,Proche,Homme,62
24,83,Haut,Bas,Non,8,59,Moyen,Oui,1,Bas,Moyen,Publique,Positif,3,Non,Lycee,Proche,Homme,68
27,99,Bas,Bas,Oui,7,58,Bas,Oui,2,Moyen,Moyen,Privee,Positif,2,Non,Master,Moderee,Homme,71
16,64,Moyen,Moyen,Non,7,65,Moyen,Oui,2,Moyen,Haut,Publique,Neutre,4,Non,Lycee,Proche,Homme,63
8,71,Haut,Moyen,Non,8,55,Haut,Oui,1,Bas,Haut,Publique,Positif,2,Non,Licence,Moderee,Homme,62
20,95,Haut,Bas,Oui,7,62,Bas,Oui,1,Bas,Bas,Privee,Positif,3,Non,Licence,Proche,Homme,69
22,63,Moyen,Moyen,Oui,4,54,Moyen,Oui,0,Moyen,Moyen,Privee,Positif,3,Non,Lycee,Moderee,Homme,62
21,95,Bas,Moyen,Oui,9,70,Moyen,Oui,3,Haut,Moyen,Publique,Positif,3,Non,Lycee,Proche,Femme,71
18,81,Bas,Haut,Oui,6,86,Moyen,Oui,3,Bas,Moyen,Publique,Positif,4,Non,Licence,Proche,Homme,69
21,76,Moyen,Moyen,Oui,7,64,Bas,Oui,1,Moyen,Haut,Privee,Positif,2,Non,Lycee,Moderee,Homme,66
29,72,Bas,Moyen,Non,5,50,Bas,Oui,0,Bas,Moyen,Publique,Neutre,4,Non,Lycee,Proche,Femme,64
22,72,Bas,Haut,Non,6,78,Bas,Non,1,Bas,Haut,Publique,Neutre,3,Non,Master,Proche,Homme,65
18,72,Haut,Haut,Non,6,85,Haut,Oui,1,Haut,Haut,Privee,Positif,1,Non,Lycee,Moderee,Homme,68
17,95,Haut,Moyen,Non,7,70,Haut,Oui,1,Bas,Moyen,Publique,Neutre,3,Non,Lycee,Proche,Homme,69
19,89,Haut,Moyen,Oui,6,65,Bas,Oui,2,Bas,Moyen,Publique,Neutre,3,Oui,Master,Proche,Homme,68
30,87,Bas,Moyen,Oui,10,75,Bas,Oui,3,Bas,Bas,Publique,Neutre,4,Non,Licence,Proche,Homme,71
19,92,Bas,Moyen,Non,7,55,Moyen,Oui,1,Moyen,Moyen,Publique,Neutre,5,Non,Lycee,Loin,Homme,66
20,70,Haut,Bas,Non,8,82,Moyen,Oui,2,Bas,Haut,Privee,Positif,3,Non,Lycee,Moderee,Homme,65
27,78,Haut,Haut,Non,8,85,Moyen,Oui,0,Haut,Moyen,Publique,Positif,3,Non,Licence,Proche,Homme,72
32,91,Haut,Moyen,Oui,4,66,Moyen,Oui,3,Bas,Haut,Publique,Neutre,2,Non,Master,Proche,Femme,75
23,72,Haut,Bas,Oui,6,92,Bas,Oui,2,Haut,Moyen,Publique,Negative,3,Non,Licence,Proche,Homme,67
20,86,Moyen,Moyen,Non,6,97,Bas,Oui,1,Bas,Moyen,Privee,Neutre,2,Non,Lycee,Moderee,Homme,67
20,95,Moyen,Moyen,Non,6,65,Haut,Oui,2,Bas,Moyen,Publique,Neutre,3,Non,Licence,Proche,Femme,70
6,76,Moyen,Moyen,Oui,8,63,Moyen,Oui,5,Moyen,Moyen,Publique,Neutre,3,Non,Licence,Proche,Homme,64
24,63,Moyen,Moyen,Oui,8,85,Haut,Oui,1,Bas,Moyen,Privee,Positif,3,Non,Lycee,Loin,Femme,65
21,81,Moyen,Moyen,Oui,7,85,Moyen,Oui,1,Bas,Haut,Publique,Negative,3,Non,Master,Moderee,Homme,68
23,74,Haut,Haut,Non,7,76,Moyen,Oui,1,Moyen,Bas,Publique,Neutre,2,Non,Licence,Moderee,Femme,67
16,87,Bas,Moyen,Oui,10,96,Moyen,Non,1,Bas,Haut,Publique,Positif,1,Non,Licence,Moderee,Homme,66
18,98,Haut,Moyen,Non,7,57,Bas,Oui,0,Haut,Moyen,Privee,Neutre,1,Non,Master,Moderee,Homme,69
18,79,Bas,Haut,Non,4,74,Bas,Oui,2,Bas,Moyen,Publique,Negative,1,Non,Lycee,Proche,Femme,64
26,79,Moyen,Haut,Oui,8,52,Haut,Oui,1,Moyen,Moyen,Publique,Negative,3,Oui,Master,Proche,Femme,68
18,86,Haut,Moyen,Non,8,53,Bas,Oui,5,Bas,Haut,Privee,Negative,3,Non,Lycee,Proche,Homme,68
32,64,Bas,Haut,Oui,9,53,Bas,Non,1,Bas,Moyen,Privee,Positif,3,Non,Licence,Proche,Femme,65
23,70,Moyen,Moyen,Oui,8,75,Moyen,Oui,0,Haut,Moyen,Publique,Positif,2,Non,Lycee,Moderee,Homme,65
12,97,Bas,Moyen,Oui,6,79,Moyen,Non,1,Moyen,Moyen,Publique,Negative,2,Non,Lycee,Proche,Homme,65
19,87,Haut,Moyen,Non,8,50,Bas,Oui,0,Haut,Haut,Publique,Neutre,2,Non,Lycee,Proche,Femme,67
16,61,Haut,Moyen,Oui,7,82,Moyen,Oui,2,Bas,Moyen,Publique,Negative,3,Non,Lycee,Proche,Femme,63
7,68,Haut,Moyen,Non,9,74,Moyen,Oui,1,Bas,Haut,Publique,Positif,3,Non,Lycee,Proche,Femme,62
30,87,Haut,Moyen,Oui,9,61,Haut,Oui,2,Moyen,Haut,Privee,Neutre,4,Non,Lycee,Moderee,Homme,73
24,91,Haut,Haut,Oui,7,51,Haut,Oui,2,Moyen,Moyen,Publique,Neutre,3,Non,Lycee,Moderee,Homme,72
23,94,Bas,Moyen,Non,8,58,Haut,Oui,5,Bas,Bas,Publique,Neutre,6,Non,Lycee,Proche,Femme,71
21,72,Moyen,Moyen,Non,9,80,Haut,Oui,3,Bas,Moyen,Publique,Neutre,4,Non,Lycee,Proche,Homme,67
12,97,Moyen,Bas,Oui,7,83,Moyen,Oui,0,Bas,Moyen,Publique,Neutre,2,Non,Licence,Moderee,Homme,66
17,82,Moyen,Haut,Oui,10,82,Haut,Oui,1,Moyen,Moyen,Privee,Positif,2,Non,Lycee,Moderee,Homme,68
25,88,Haut,Haut,Oui,9,58,Bas,Oui,0,Bas,Moyen,Publique,Negative,4,Non,Master,Proche,Homme,70
14,84,Moyen,Moyen,Oui,6,96,Moyen,Non,2,Bas,Moyen,Privee,Neutre,2,Non,Master,Loin,Homme,66
5,65,Bas,Haut,Non,7,71,Moyen,Oui,0,Bas,Moyen,Privee,Negative,2,Non,Licence,Loin,Homme,56
19,99,Moyen,Haut,Oui,8,88,Haut,Non,1,Bas,Haut,Publique,Positif,3,Non,Lycee,Loin,Femme,71
19,65,Bas,Haut,Non,10,58,Moyen,Oui,2,Moyen,Haut,Privee,Positif,3,Non,Master,Moderee,Femme,64
21,70,Moyen,Moyen,Non,8,74,Bas,Oui,2,Moyen,Moyen,Publique,Positif,3,Non,Master,Loin,Homme,65
24,93,Moyen,Moyen,Oui,7,76,Haut,Oui,2,Bas,Moyen,Publique,Neutre,1,Oui,Lycee,Proche,Homme,70
24,85,Haut,Bas,Oui,9,89,Moyen,Oui,1,Bas,Moyen,Publique,Positif,2,Non,Master,Moderee,Homme,70
22,94,Bas,Haut,Oui,7,81,Moyen,Oui,2,Moyen,Haut,Publique,Neutre,4,Non,Lycee,Loin,Homme,71
27,81,Haut,Haut,Oui,6,70,Moyen,Oui,0,Bas,Moyen,Publique,Positif,5,Non,Lycee,Loin,Femme,70
11,75,Bas,Haut,Non,8,64,Moyen,Oui,3,Bas,Moyen,Publique,Neutre,3,Oui,Licence,Moderee,Femme,62
23,97,Moyen,Moyen,Oui,6,99,Bas,Oui,1,Bas,Moyen,Privee,Positif,3,Non,Lycee,Proche,Femme,72
24,61,Moyen,Moyen,Non,10,64,Bas,Oui,0,Bas,Moyen,Privee,Positif,3,Non,Lycee,Proche,Femme,62
13,94,Bas,Moyen,Oui,7,56,Haut,Oui,2,Bas,Haut,Publique,Neutre,4,Non,Licence,Proche,Homme,67
11,69,Bas,Moyen,Oui,8,65,Bas,Oui,0,Bas,Moyen,Publique,Negative,2,Non,Licence,Moderee,Homme,58
16,94,Bas,Moyen,Oui,6,66,Moyen,Oui,3,Moyen,Haut,Publique,Negative,4,Non,Licence,Proche,Femme,69
16,66,Moyen,Bas,Non,9,56,Moyen,Oui,0,Bas,Haut,Privee,Positif,4,Oui,Licence,Proche,Femme,60
25,83,Haut,Haut,Oui,7,85,Haut,Oui,2,Bas,Moyen,Publique,Negative,4,Non,Licence,Proche,Homme,72
16,96,Moyen,Moyen,Non,7,81,Moyen,Oui,0,Bas,Bas,Publique,Negative,3,Non,Lycee,Moderee,Homme,66
15,79,Moyen,Haut,Oui,7,66,Moyen,Oui,2,Bas,Moyen,Publique,Positif,3,Non,Licence,Loin,Femme,66
16,90,Moyen,Haut,Oui,5,100,Bas,Oui,1,Haut,Moyen,Privee,Negative,4,Non,Lycee,Moderee,Homme,69
27,92,Bas,Moyen,Oui,7,83,Bas,Oui,2,Bas,Moyen,Publique,Positif,4,Oui,Licence,Moderee,Femme,70
20,89,Bas,Moyen,Oui,8,85,Moyen,Oui,2,Moyen,Haut,Publique,Positif,1,Non,Master,Proche,Femme,70
19,97,Haut,Haut,Non,5,78,Bas,Oui,0,Moyen,Bas,Privee,Negative,3,Non,Licence,Moderee,Homme,70
19,78,Bas,Haut,Oui,9,78,Moyen,Oui,2,Bas,Haut,Publique,Negative,2,Non,Licence,Proche,Femme,67
28,67,Haut,Moyen,Oui,7,51,Moyen,Oui,2,Moyen,Moyen,Publique,Neutre,3,Non,Lycee,Proche,Femme,67
16,62,Bas,Bas,Non,7,89,Haut,Oui,0,Moyen,Moyen,Publique,Neutre,3,Non,Lycee,Loin,Femme,59
21,66,Haut,Moyen,Oui,7,56,Moyen,Oui,1,Bas,Moyen,Privee,Neutre,4,Non,Master,Moderee,Homme,65
19,82,Moyen,Moyen,Non,5,90,Moyen,Oui,1,Haut,Moyen,Publique,Negative,3,Non,Licence,Proche,Homme,68
35,67,Haut,Haut,Oui,6,77,Bas,Oui,1,Bas,Moyen,Publique,Positif,3,Non,Licence,Proche,Homme,71
14,62,Moyen,Moyen,Non,5,64,Moyen,Oui,2,Bas,Moyen,Publique,Neutre,3,Non,Licence,Proche,Homme,61
18,61,Moyen,Moyen,Oui,6,96,Moyen,Oui,0,Moyen,Moyen,Publique,Negative,3,Non,Lycee,Proche,Homme,63
13,93,Moyen,Haut,Oui,7,51,Bas,Oui,1,Bas,Haut,Privee,Neutre,3,Non,Lycee,Proche,Femme,67
26,84,Haut,Moyen,Non,7,64,Moyen,Non,1,Moyen,Haut,Publique,Neutre,4,Non,Licence,Proche,Homme,69
30,74,Moyen,Haut,Non,8,94,Bas,Oui,0,Moyen,Moyen,Publique,Positif,3,Non,Lycee,Proche,Homme,70
30,96,Moyen,Bas,Oui,4,74,Haut,Non,0,Bas,Bas,Publique,Negative,3,Non,Lycee,Moderee,Homme,69
27,63,Haut,Moyen,Oui,7,80,Moyen,Oui,1,Bas,Haut,Publique,Neutre,4,Non,Lycee,Loin,Femme,66
19,99,Moyen,Bas,Oui,7,87,Bas,Oui,1,Moyen,Moyen,Publique,Positif,4,Non,Lycee,Moderee,Femme,70
18,85,Moyen,Moyen,Oui,6,57,Bas,Oui,2,Moyen,Haut,Publique,Neutre,2,Non,Master,Moderee,Homme,67
10,67,Haut,Haut,Non,6,61,Moyen,Oui,0,Bas,Haut,Privee,Neutre,2,Non,Lycee,Proche,Femme,61
32,87,Moyen,Haut,Oui,9,100,Moyen,Oui,2,Moyen,Bas,Privee,Neutre,2,Non,Master,Moderee,Homme,74
23,91,Moyen,Haut,Oui,10,62,Bas,Oui,1,Moyen,Haut,Privee,Negative,3,Non,Licence,Proche,Homme,70
17,77,Haut,Moyen,Oui,4,77,Bas,Oui,0,Moyen,Moyen,Privee,Positif,4,Non,Lycee,Proche,Femme,66
28,94,Moyen,Haut,Oui,6,65,Haut,Oui,1,Bas,Haut,Publique,Positif,1,Non,Lycee,Proche,Femme,73
14,66,Moyen,Moyen,Oui,5,93,Moyen,Oui,1,Moyen,Moyen,Privee,Negative,2,Non,Lycee,Proche,Homme,62
22,71,Moyen,Bas,Oui,7,98,Bas,Oui,2,Bas,Haut,Publique,Neutre,2,Non,Lycee,Moderee,Femme,65
19,64,Haut,Moyen,Non,9,57,Bas,Oui,0,Moyen,Haut,Privee,Neutre,3,Non,Lycee,Proche,Femme,62
24,68,Bas,Moyen,Oui,8,80,Moyen,Non,1,Bas,Bas,Publique,Positif,4,Non,Master,Moderee,Homme,64
20,70,Moyen,Moyen,Oui,7,91,Moyen,Oui,1,Bas,Moyen,Publique,Negative,2,Non,Lycee,Loin,Homme,63
11,97,Moyen,Moyen,Non,7,91,Moyen,Oui,1,Moyen,Moyen,Publique,Positif,4,Non,Lycee,Proche,Homme,69
20,63,Moyen,Moyen,Non,7,72,Bas,Oui,3,Bas,Haut,Publique,Negative,5,Oui,Master,Proche,Homme,63
26,77,Moyen,Moyen,Oui,8,61,Moyen,Oui,1,Bas,Moyen,Publique,Neutre,4,Non,Licence,Moderee,Homme,67
20,81,Moyen,Bas,Non,8,69,Moyen,Oui,1,Moyen,Moyen,Privee,Neutre,2,Non,Lycee,Proche,Femme,65
25,96,Moyen,Haut,Non,8,88,Moyen,Oui,0,Bas,Moyen,Privee,Neutre,1,Non,Lycee,Proche,Homme,71
14,100,Moyen,Moyen,Oui,4,100,Moyen,Oui,3,Bas,Moyen,Publique,Neutre,3,Non,Master,Moderee,Femme,71
20,90,Moyen,Moyen,Non,7,78,Haut,Oui,0,Moyen,Haut,Publique,Positif,4,Oui,Master,Loin,Homme,69
16,99,Moyen,Haut,Oui,7,60,Moyen,Oui,2,Bas,Haut,Privee,Neutre,3,Non,Master,Moderee,Homme,71
24,91,Bas,Moyen,Oui,8,52,Moyen,Oui,1,Bas,Moyen,Publique,Neutre,5,Non,Lycee,Proche,Homme,68
20,99,Bas,Moyen,Oui,7,97,Moyen,Oui,2,Bas,Moyen,Publique,Neutre,0,Non,Lycee,Proche,Homme,70
24,88,Moyen,Haut,Oui,8,74,Moyen,Oui,0,Bas,Haut,Privee,Neutre,3,Non,Master,Proche,Homme,71
27,63,Moyen,Moyen,Oui,6,86,Moyen,Oui,1,Moyen,Moyen,Publique,Positif,4,Non,Master,Proche,Femme,68
24,76,Bas,Haut,Non,8,83,Moyen,Oui,1,Haut,Moyen,Privee,Positif,4,Non,Lycee,Proche,Femme,69
22,86,Moyen,Moyen,Oui,9,95,Moyen,Oui,4,Moyen,Bas,Privee,Positif,2,Non,Licence,Proche,Homme,71
14,74,Haut,Moyen,Non,5,63,Bas,Non,2,Bas,Haut,Privee,Positif,3,Non,Licence,Loin,Femme,63
20,71,Bas,Moyen,Non,5,72,Moyen,Oui,4,Moyen,Moyen,Publique,Positif,4,Non,Master,Moderee,Homme,66
17,83,Moyen,Moyen,Non,8,96,Moyen,Oui,1,Bas,Moyen,Publique,Positif,3,Non,Licence,Moderee,Homme,67
18,97,Haut,Bas,Oui,7,79,Moyen,Oui,3,Haut,Moyen,Privee,Positif,3,Non,Lycee,Loin,Homme,71
18,61,Bas,Bas,Non,9,54,Moyen,Oui,0,Moyen,Moyen,Publique,Neutre,2,Non,Licence,Proche,Femme,59
14,91,Haut,Moyen,Oui,7,60,Moyen,Oui,0,Haut,Moyen,Publique,Neutre,2,Non,Lycee,Proche,Homme,67
8,89,Haut,Haut,Non,8,62,Moyen,Oui,2,Moyen,Moyen,Publique,Positif,4,Oui,Lycee,Moderee,Homme,66
16,99,Bas,Haut,Oui,6,100,Haut,Oui,1,Haut,Haut,Publique,Positif,3,Non,Lycee,Loin,Femme,72
21,97,Haut,Haut,Non,8,61,Bas,Oui,0,Bas,Haut,Publique,Neutre,3,Oui,Master,Proche,Femme,70
12,90,Moyen,Moyen,Oui,8,93,Bas,Oui,3,Haut,Moyen,Publique,Neutre,3,Non,Lycee,Proche,Femme,68
20,81,Bas,Moyen,Non,6,54,Bas,Oui,0,Bas,Bas,Publique,Positif,2,Non,Licence,Moderee,Femme,63
31,68,Moyen,Moyen,Non,9,59,Moyen,Oui,3,Haut,Haut,Publique,Neutre,2,Non,Master,Proche,Femme,69
26,82,Bas,Moyen,Non,4,94,Bas,Oui,0,Bas,Bas,Privee,Positif,3,Non,Lycee,Proche,Homme,67
30,91,Moyen,Haut,Oui,7,95,Bas,Oui,1,Moyen,Haut,Publique,Positif,3,Non,Licence,Proche,Femme,75
22,96,Bas,Bas,Oui,5,59,Moyen,Oui,0,Moyen,Haut,Privee,Positif,2,Non,Lycee,Loin,Femme,67
27,92,Haut,Haut,Oui,5,61,Moyen,Oui,0,Moyen,Haut,Privee,Positif,3,Non,Master,Proche,Homme,74
16,68,Moyen,Haut,Oui,8,77,Moyen,Oui,1,Moyen,Haut,Publique,Positif,4,Non,Master,Moderee,Homme,66
16,84,Moyen,Haut,Oui,5,53,Moyen,Non,2,Bas,Moyen,Publique,Neutre,1,Non,Lycee,Proche,Homme,65
4,73,Bas,Moyen,Oui,5,97,Haut,Oui,1,Bas,Haut,Publique,Negative,1,Non,Lycee,Proche,Homme,60
27,60,Moyen,Haut,Non,8,68,Haut,Oui,1,Moyen,Moyen,Privee,Negative,4,Oui,Lycee,Loin,Femme,63
29,68,Bas,Haut,Oui,5,74,Bas,Oui,3,Haut,Haut,Publique,Neutre,2,Oui,Master,Proche,Homme,69
17,65,Haut,Haut,Non,9,55,Moyen,Oui,1,Moyen,Moyen,Publique,Positif,2,Non,Lycee,Proche,Homme,64
18,94,Bas,Moyen,Oui,8,52,Moyen,Oui,1,Moyen,Moyen,Privee,Positif,4,Non,Licence,Proche,Femme,68
22,71,Moyen,Moyen,Oui,8,56,Bas,Oui,0,Moyen,Haut,Publique,Neutre,2,Non,Master,Proche,Homme,65
27,98,Moyen,Haut,Non,4,82,Moyen,Oui,0,Haut,Moyen,Publique,Positif,3,Non,Lycee,Proche,Femme,74
10,75,Moyen,Haut,Oui,8,90,Moyen,Oui,2,Bas,Moyen,Publique,Positif,2,Non,Master,Moderee,Homme,65
22,60,Moyen,Moyen,Oui,5,52,Moyen,Oui,0,Bas,Moyen,Publique,Negative,2,Non,Lycee,Proche,Femme,61
18,71,Moyen,Haut,Oui,6,81,Moyen,Oui,1,Bas,Haut,Publique,Positif,3,Non,Lycee,Proche,Homme,66
21,65,Moyen,Haut,Oui,6,91,Haut,Oui,1,Moyen,Haut,Publique,Positif,3,Non,Lycee,Moderee,Homme,67
23,64,Haut,Moyen,Oui,9,72,Moyen,Oui,0,Bas,Haut,Publique,Positif,3,Non,Licence,Proche,Homme,66
19,63,Haut,Moyen,Non,6,98,Haut,Oui,4,Haut,Moyen,Privee,Positif,2,Non,Master,Proche,Homme,69
19,84,Moyen,Moyen,Oui,7,56,Bas,Oui,2,Bas,Moyen,Publique,Neutre,3,Non,Lycee,Moderee,Femme,65
19,68,Haut,Haut,Non,6,66,Moyen,Oui,2,Moyen,Moyen,Publique,Neutre,3,Non,Lycee,Loin,Femme,65
26,74,Haut,Moyen,Non,6,62,Moyen,Oui,0,Bas,Moyen,Privee,Neutre,3,Non,Lycee,Proche,Femme,66
23,94,Moyen,Haut,Non,5,100,Bas,Oui,2,Moyen,Haut,Publique,Neutre,2,Non,Master,Proche,Homme,73
21,77,Bas,Moyen,Oui,7,65,Moyen,Oui,2,Bas,Haut,Publique,Negative,2,Non,Lycee,Moderee,Femme,64
12,97,Moyen,Bas,Oui,7,69,Bas,Oui,0,Bas,Haut,Publique,Positif,5,Non,Lycee,Proche,Femme,67
18,80,Moyen,Bas,Oui,8,92,Haut,Oui,0,Moyen,Haut,Privee,Positif,1,Non,Licence,Proche,Homme,67
25,76,Moyen,Bas,Oui,7,96,Moyen,Oui,3,Moyen,Moyen,Publique,Positif,4,Oui,Lycee,Proche,Femme,68
20,90,Moyen,Bas,Oui,7,97,Moyen,Oui,2,Haut,Haut,Publique,Positif,3,Non,Licence,Moderee,Homme,71
24,63,Moyen,Moyen,Oui,8,78,Moyen,Oui,0,Bas,Haut,Privee,Negative,3,Non,Lycee,Proche,Homme,64
31,64,Moyen,Moyen,Oui,6,83,Moyen,Oui,1,Moyen,Moyen,Publique,Positif,2,Non,Lycee,Moderee,Femme,67
26,86,Moyen,Bas,Non,5,67,Moyen,Oui,2,Bas,Haut,Privee,Positif,1,Non,Lycee,Moderee,Femme,68
21,79,Bas,Moyen,Oui,8,80,Haut,Oui,1,Bas,Haut,Privee,Negative,3,Non,Licence,Proche,Homme,67
17,92,Bas,Moyen,Oui,6,65,Haut,Oui,3,Moyen,Haut,Publique,Positif,2,Non,Licence,Proche,Homme,70
5,97,Moyen,Bas,Oui,7,87,Moyen,Oui,2,Moyen,Moyen,Privee,Neutre,3,Oui,Lycee,Loin,Femme,64
19,76,Moyen,Moyen,Oui,6,65,Moyen,Oui,0,Bas,Moyen,Publique,Neutre,4,Oui,Lycee,Proche,Femme,63
18,84,Haut,Haut,Non,6,94,Moyen,Oui,3,Haut,Moyen,Publique,Neutre,4,Non,Lycee,Proche,Homme,71
22,80,Bas,Bas,Non,4,57,Bas,Oui,1,Bas,Moyen,Publique,Neutre,3,Non,Master,Moderee,Homme,64
19,99,Bas,Bas,Non,8,79,Haut,Oui,3,Moyen,Moyen,Privee,Positif,4,Non,Lycee,Proche,Homme,70
18,93,Moyen,Haut,Non,4,76,Haut,Oui,3,Bas,Moyen,Publique,Negative,3,Non,Licence,Proche,Femme,70
9,96,Moyen,Haut,Oui,9,63,Moyen,Oui,1,Haut,Moyen,Privee,Neutre,1,Non,Lycee,Proche,Homme,67
14,70,Moyen,Moyen,Oui,9,51,Bas,Oui,1,Bas,Haut,Publique,Negative,4,Non,Licence,Proche,Homme,62
23,91,Moyen,Moyen,Non,6,57,Bas,Oui,2,Bas,Haut,Privee,Positif,2,Non,Lycee,Proche,Homme,69
30,71,Bas,Haut,Non,9,98,Bas,Oui,2,Haut,Moyen,Publique,Positif,1,Non,Lycee,Moderee,Femme,69
19,68,Bas,Haut,Non,10,97,Bas,Non,0,Bas,Moyen,Publique,Positif,3,Non,Licence,Loin,Femme,62
22,98,Bas,Moyen,Non,7,56,Haut,Oui,1,Haut,Moyen,Privee,Neutre,1,Non,Licence,Proche,Femme,70
26,61,Moyen,Moyen,Oui,8,69,Haut,Oui,2,Moyen,Haut,Publique,Positif,3,Non,Lycee,Proche,Homme,66
15,99,Haut,Moyen,Non,7,73,Bas,Oui,1,Bas,Moyen,Publique,Positif,3,Non,Lycee,Proche,Homme,69
22,66,Moyen,Bas,Oui,9,74,Moyen,Oui,3,Bas,Haut,Publique,Negative,3,Non,Master,Proche,Femme,65
16,93,Bas,Haut,Oui,5,65,Bas,Oui,0,Moyen,Moyen,Publique,Negative,3,Non,Lycee,Proche,Femme,66
25,71,Haut,Moyen,Oui,7,96,Bas,Oui,2,Bas,Moyen,Publique,Positif,3,Non,Lycee,Proche,Femme,69
21,74,Haut,Moyen,Oui,8,95,Bas,Oui,1,Moyen,Moyen,Privee,Positif,5,Oui,Lycee,Loin,Femme,66
22,69,Bas,Haut,Oui,8,51,Moyen,Oui,1,Bas,Haut,Publique,Positif,3,Non,Lycee,Proche,Femme,65
15,83,Moyen,Bas,Oui,7,83,Bas,Oui,1,Haut,Moyen,Publique,Neutre,2,Non,Master,Proche,Femme,66
33,86,Bas,Moyen,Oui,7,80,Moyen,Oui,0,Bas,Haut,Publique,Neutre,3,Non,Master,Proche,Femme,72
14,61,Moyen,Moyen,Oui,7,93,Bas,Oui,3,Moyen,Haut,Publique,Negative,2,Non,Lycee,Moderee,Homme,62
18,63,Haut,Haut,Non,8,82,Moyen,Oui,1,Haut,Moyen,Privee,Negative,1,Non,Lycee,Proche,Homme,64
21,64,Moyen,Bas,Non,7,73,Haut,Oui,2,Bas,Moyen,Publique,Negative,2,Oui,Licence,Loin,Femme,61
25,77,Haut,Moyen,Oui,7,98,Bas,Oui,0,Haut,Moyen,Publique,Positif,2,Non,Lycee,Proche,Homme,70
17,93,Moyen,Moyen,Non,6,87,Moyen,Oui,1,Bas,Haut,Privee,Negative,2,Non,Lycee,Moderee,Femme,67
3,96,Haut,Haut,Oui,10,62,Moyen,Oui,3,Bas,Moyen,Privee,Neutre,4,Non,Lycee,Loin,Homme,66
28,70,Moyen,Moyen,Oui,6,69,Moyen,Oui,2,Bas,Bas,Publique,Positif,4,Oui,Lycee,Proche,Homme,66
25,83,Bas,Moyen,Oui,8,88,Bas,Oui,1,Moyen,Haut,Publique,Neutre,3,Oui,Licence,Proche,Homme,68
10,91,Haut,Haut,Oui,10,51,Moyen,Oui,0,Bas,Moyen,Publique,Positif,3,Non,Master,Moderee,Homme,67
16,72,Moyen,Haut,Non,5,53,Moyen,Oui,1,Haut,Haut,Publique,Positif,3,Non,Licence,Proche,Homme,65
29,76,Moyen,Haut,Oui,8,93,Bas,Non,0,Moyen,Haut,Publique,Positif,4,Non,Licence,Moderee,Homme,70
29,81,Moyen,Moyen,Oui,7,52,Moyen,Non,1,Haut,Moyen,Publique,Neutre,4,Non,Licence,Proche,Femme,69
26,65,Moyen,Moyen,Oui,10,84,Moyen,Oui,1,Bas,Haut,Publique,Positif,4,Non,Master,Proche,Homme,68
19,61,Moyen,Moyen,Non,6,66,Moyen,Oui,0,Haut,Moyen,Publique,Neutre,1,Non,Lycee,Proche,Homme,61
20,66,Moyen,Haut,Oui,6,91,Bas,Oui,0,Moyen,Haut,Publique,Negative,5,Non,Lycee,Loin,Homme,65
19,85,Haut,Haut,Non,7,92,Moyen,Oui,3,Moyen,Moyen,Publique,Neutre,2,Non,Licence,Proche,Femme,71
27,63,Moyen,Haut,Non,6,98,Bas,Oui,0,Moyen,Moyen,Privee,Negative,3,Non,Lycee,Proche,Femme,66
15,68,Moyen,Haut,Non,6,55,Moyen,Non,0,Haut,Moyen,Privee,Positif,3,Non,Lycee,Proche,Femme,62
15,74,Bas,Bas,Non,10,71,Moyen,Oui,0,Bas,Haut,Publique,Negative,2,Non,Master,Proche,Homme,61
